   100.00000000000000        5.2493841315542964     
   141.25375640090931        4.4557649408349027     
   199.52623697367426        3.7702856361194890     
   281.83830473069486        3.1806505433891452     
   398.10719240874812        2.6755709740631093     
   562.34136377955235        2.2424844511136679     
   794.32830013472005        1.8782494378292660     
   1122.0185620957811        1.5678643193021593     
   1584.8933664757599        1.3057814259138960     
   2238.7214150958407        1.0850162172639883     
   3162.2780941744682       0.89970915390250206     
   4466.8365958645209       0.74424925540046927     
   6309.5744839491390       0.61424459918543695     
   8912.5109714914470       0.50572629727711393     
   12589.256536874844       0.41515670069086336     
   17782.797761282742       0.33993892686865107     
   25118.869830988675       0.27736371317702974     
   35481.347201726239       0.22538636655568850     
   50118.735744087237       0.18246008526440682     
   70794.596899168435       0.14697673054357246     
   100000.02744895707       0.11776374852562113     
   141253.79517359225       9.38076239729584010E-002
   199526.29174154540       7.42498594406318380E-002
   281838.38209237013       5.83573373561495495E-002
   398107.30168502050       4.55438341934386315E-002
   562341.51813639188       3.52628996947989548E-002
   794328.51816955418       2.70780025485091481E-002
   1122018.8700781746       2.06201468585679379E-002
   1584893.8015124598       1.55644531486425642E-002
   2238722.0296015209       1.16424783322713783E-002
   3162278.9621868250       8.63205362509398243E-003
   4466837.8219645806       6.34136818527628477E-003
   6309576.2158615310       4.61653232631359812E-003
   8912513.4178827573       3.33102446763758071E-003
   12589259.992494466       2.38246224904692643E-003
   17782802.642475266       1.68960607697367479E-003
   25118876.725856472       1.18864029816255078E-003
   35481356.940986007       8.29752847325085862E-004
   50118749.501157492       5.75077077022424256E-004
   70794616.331546947       3.95905094844906504E-004
   100000054.89792168       2.70899516912431108E-004
   141253833.94628587       1.84355784171364242E-004
   199526346.50943157       1.24832173440703653E-004
   281838459.45406663       8.41684028428053897E-005
   398107410.96132284       5.65425310703046097E-005
   562341672.49327385       3.78531663391790419E-005
   794328736.20444822       2.52726632487209470E-005
   1122019178.0606527       1.68316367206603157E-005
   1584894236.5492790       1.11856291944011827E-005
   2238722644.1073699       7.41867358852220610E-006
   3162279830.1994200       4.91129621425225903E-006
   4466839048.0649767       3.24542638089810423E-006
   6309577947.7743979       2.14084682034182683E-006
   8912515864.2747402       1.40959372616300146E-006
   12589263448.115038       9.26373829071229405E-007
   17782807523.669128       6.07671786235701907E-007
   25118883620.726162       3.97725016443914643E-007
   35481366680.248444       2.59805884104976016E-007
   50118763258.231529       1.69347614485416733E-007
   70794635763.930801       1.10121218012634470E-007
   100000082346.89383       7.14670045196047269E-008
   141253872718.99011       4.62595714827564997E-008
   199526401277.33276       2.98783916989608415E-008
   281838536815.78442       1.92506284134512989E-008
   398107520237.65515       1.23707349618265845E-008
   562341826850.19812       7.92788693214376406E-009
   794328954239.40198       5.06532861002210530E-009
   1122019486043.2151       3.22485965949116492E-009
   1584894671586.2178       2.04531757897246601E-009
   2238723258613.3872       1.29077646644548078E-009
   3162280698212.2529       8.10124910648008374E-010
   4466840274165.7100       5.05393831336407628E-010
   6309579679687.7402       3.13148555702928700E-010
   8912518310667.3945       1.93032647167453811E-010
   12589266903736.557       1.18761227408498521E-010
   17782812404864.332       7.33765206402841070E-011
   25118890515597.746       4.58736322321283109E-011
   35481376419513.547       2.92605677239011050E-011
   50118777015309.344       1.87286470535302636E-011
   70794655196319.984       1.19751326913595508E-011
   100000109795873.50       7.50774435192693033E-012
   141253911491705.00       4.64712048927189476E-012
   199526456045249.00       2.53027739760897033E-012
   281838614177523.38       1.87714420000417772E-012
   398107629514017.50       1.17957982538292768E-012
   562341981207164.75       7.35247986935124672E-013
   794329172274415.63       4.70809708687930398E-013
   1122019794025862.3       2.93616073265657792E-013
   1584895106623275.8       1.86900553407562386E-013
   2238723873119573.8       1.16849319465004731E-013
   3162281566225324.5       7.44071662722674663E-014
   4466841500266779.0       4.67653479686640503E-014
   6309581411601558.0       2.94010636473027985E-014
   8912520757060719.0       1.85490839336141881E-014
   12589270359359026.       1.17073557128518499E-014
   17782817286060876.       7.38932526079839407E-015
   25118897410471220.       4.67810032251753438E-015
   35481386158781332.       2.94932048378503024E-015
   50118790772390936.       1.86188698791242764E-015
   70794674628714496.       1.17223410928385883E-015
