   100000000.00000000       2.70899681225711972E-004
   117489755.57457723       2.26502992338786509E-004
   138038426.64973900       1.89170905079115177E-004
   162181010.06977043       1.57812724917306480E-004
   190546072.31935373       1.31530010544263334E-004
   223872114.62496588       1.09511560535602068E-004
   263026800.27250975       9.11007609877325779E-005
   309029544.73580313       7.57185459242023108E-005
   363078056.76332384       6.28877128093094037E-005
   426579521.43615395       5.21909038803626606E-005
   501187237.06653851       4.32821272435384834E-005
   588843659.80045307       3.58747358604964679E-005
   691830976.61594737       2.97141134019165909E-005
   812830523.41528702       2.46001854953335522E-005
   954992595.19617736       2.03530121385745488E-005
   1122018465.8513005       1.68316493035085820E-005
   1318256753.0303142       1.39131639953954517E-005
   1548816636.9806743       1.14954081874087199E-005
   1819700881.0869813       9.49317333621404338E-006
   2137962117.3775225       7.83720856667175902E-006
   2511886465.9839072       6.46754921621088170E-006
   2951209269.1953783       5.33445815427340271E-006
   3467368556.8719168       4.39834518253150268E-006
   4073802842.3385606       3.62520330868104220E-006
   4786301002.0537548       2.98672065814411874E-006
   5623413348.3764963       2.45985472853540999E-006
   6606934597.9556942       2.02506600729217547E-006
   7762471310.1103220       1.66648921804393593E-006
   9120108568.7952995       1.37081457625040095E-006
   10715193265.613670       1.12712690239023713E-006
   12589254377.113062       9.26374643162456748E-007
   14791084196.331900       7.61054627424266155E-007
   17378008669.100269       6.24973687555460594E-007
   20417379909.054749       5.13001302194676612E-007
   23988329749.881260       4.20886734453727508E-007
   28183829989.559086       3.45227049578095716E-007
   33113112966.287361       2.82934764333419302E-007
   38904515487.224663       2.31839439489431830E-007
   45708820153.413795       1.89853831159460619E-007
   53703181074.268959       1.55398210434904455E-007
   63095736179.931221       1.27137987603564195E-007
   74131026215.781281       1.03965269549616546E-007
   87096361505.847183       8.49779529046943905E-008
   102329302247.57002       6.94224676215629125E-008
   120226447091.84038       5.66852539386690005E-008
   141253758824.20166       4.62596191791359271E-008
   165958695982.45737       3.77347201384829751E-008
   194984466264.54486       3.07636820140038712E-008
   229086772822.60773       2.50678459263605806E-008
   269153489442.96884       2.04155706597510717E-008
   316227776866.98962       1.66162271574805054E-008
   371535242099.94556       1.35174657504192614E-008
   436515847816.63977       1.09896209057678587E-008
   512861402644.06354       8.92929122968464709E-009
   602559608402.85864       7.25072145591775144E-009
   707945811103.64819       5.88334651161345127E-009
   831763803066.13452       4.77049665271575574E-009
   977237259180.20923       3.86513636454899093E-009
   1148153667194.5256       3.12912702171960333E-009
   1348962937207.3931       2.53117754924101338E-009
   1584893257716.6038       2.04531997618603030E-009
   1862087214609.1919       1.72026285949592765E-009
   2187761717029.7930       1.33122877222300433E-009
   2570395893892.4775       1.07214732707976164E-009
   3019951853033.2412       8.62338497119822330E-010
   3548134050598.6704       6.92680176192889036E-010
   4168694023506.7241       5.55604321274260087E-010
   4897788418870.0596       4.45030964571606749E-010
   5754399641890.3828       3.55965246166840851E-010
   6760830074041.3584       2.84340121056464624E-010
   7943282728803.7002       2.26770671274046710E-010
   9332543462669.0742       1.80923943133320928E-010
   10964782503181.082       1.44213544984772855E-010
   12882496162271.463       1.14986387328011722E-010
   15135613252957.033       9.17726232318356863E-011
   17782795015612.535       7.33766183089481158E-011
   20892962398171.270       5.88217364115176540E-011
   24547090453899.754       4.73339750239224254E-011
   28840316574957.199       3.81904126075082458E-011
   33884417450851.496       3.09397824810968864E-011
   39810719240874.813       2.51383683774197932E-011
   46773516728585.000       2.04564715320246706E-011
   54954090478048.508       1.66439308395818793E-011
   64565426580891.211       1.35114764431649206E-011
   75857761875572.188       1.09267723258439650E-011
   89125099011954.594       8.79341939388807308E-012
   104712860984745.41       7.04421979600172672E-012
   123026884426124.20       5.62901139220745423E-012
   144543985803270.94       4.50218519783312635E-012
   169824375618014.63       3.61705305407676810E-012
   199526243819657.31       2.53031903634077656E-012
   234422896170850.38       2.37762947786299401E-012
   275422887721977.06       1.93422075749133965E-012
   323593677580993.13       1.56528694399116267E-012
   380189420844694.31       1.25726400631643267E-012
   446683621270832.13       1.00495137625879184E-012
   524807494822770.88       8.06059941623735031E-013
   616595042904335.50       6.52209554669890504E-013
   724436008793263.38       5.30582477437762619E-013
   851138096025427.88       4.29564338137312540E-013
